epochs steps out_loss offset_loss train_accuracy time
64 44 0.043 488.276 0.987 43767.249
64 45 0.057 468.299 0.982 43770.551
64 46 0.047 472.560 0.985 43773.784
64 47 0.050 454.698 0.983 43777.047
64 48 0.055 444.045 0.984 43780.297
64 49 0.070 486.992 0.978 43783.573
64 50 0.054 490.757 0.982 43786.873
64 51 0.052 480.251 0.983 43790.158
64 52 0.167 464.759 0.955 43793.453
64 53 0.061 501.847 0.979 43796.761
64 54 0.047 453.338 0.987 43800.052
64 55 0.049 476.833 0.985 43803.399
64 56 0.045 476.524 0.987 43806.687
64 57 0.043 453.332 0.987 43809.951
64 58 0.045 456.541 0.984 43813.276
64 59 0.047 474.305 0.986 43816.592
64 60 0.052 490.474 0.984 43819.912
64 61 0.043 480.458 0.986 43823.197
64 62 0.046 485.153 0.986 43826.495
64 63 0.060 476.647 0.981 43829.842
64 64 0.058 460.660 0.979 43833.268
64 65 0.047 480.020 0.984 43836.664
64 66 0.052 433.420 0.983 43839.949
64 67 0.054 467.493 0.982 43843.283
64 68 0.044 482.001 0.986 43846.551
64 69 0.050 479.240 0.984 43849.836
64 70 0.052 511.136 0.982 43853.109
64 71 0.051 499.135 0.983 43856.434
64 72 0.092 475.515 0.969 43859.709
64 73 0.126 492.972 0.962 43863.105
64 74 0.069 486.933 0.977 43866.397
64 75 0.084 482.004 0.972 43869.743
64 76 0.101 467.051 0.970 43873.035
64 77 0.077 489.917 0.974 43876.305
64 78 0.057 484.763 0.981 43879.620
64 79 0.070 493.283 0.975 43882.857
64 80 0.060 491.997 0.981 43886.123
64 81 0.092 497.166 0.970 43889.401
64 82 0.109 476.191 0.965 43892.683
64 83 0.090 495.815 0.972 43895.965
64 84 0.063 461.994 0.979 43899.257
64 85 0.069 472.397 0.977 43902.672
64 86 0.087 454.587 0.972 43905.953
64 87 0.051 455.648 0.982 43909.158
64 88 0.115 464.766 0.952 43912.419
64 89 0.060 485.120 0.979 43915.659
64 90 0.057 457.120 0.981 43918.873
64 91 0.109 480.192 0.968 43922.052
64 92 0.118 501.318 0.965 43925.229
64 93 0.090 452.182 0.968 43928.468
64 94 0.083 465.174 0.972 43931.757
64 95 0.077 455.245 0.972 43935.140
64 96 0.066 445.554 0.978 43938.409
64 97 0.069 456.360 0.975 43941.632
64 98 0.061 468.136 0.978 43944.840
64 99 0.061 459.200 0.980 43948.119
64 100 0.076 490.468 0.974 43951.444
64 101 0.076 452.546 0.974 43954.877
64 102 0.078 487.563 0.972 43958.253
64 103 0.088 493.373 0.971 43961.585
64 104 0.072 453.686 0.976 43964.932
64 105 0.062 470.999 0.975 43968.192
64 106 0.062 492.357 0.978 43971.441
64 107 0.061 495.205 0.979 43974.676
64 108 0.059 475.116 0.979 43977.967
64 109 0.065 501.746 0.975 43981.161
64 110 0.061 467.396 0.978 43984.383
64 111 0.069 482.360 0.974 43987.605
64 112 0.086 458.588 0.972 43990.865
64 113 0.052 500.775 0.982 43994.139
64 114 0.059 454.118 0.978 43997.403
64 115 0.062 493.460 0.977 44000.661
64 116 0.073 512.888 0.974 44003.925
64 117 0.152 470.578 0.953 44007.164
64 118 0.066 476.548 0.976 44010.434
64 119 0.056 486.758 0.980 44013.702
64 120 0.062 488.222 0.977 44016.937
64 121 0.079 471.800 0.972 44020.210
64 122 0.067 486.316 0.975 44023.477
64 123 0.055 453.342 0.977 44026.784
64 124 0.053 467.735 0.982 44030.096
64 125 0.061 471.491 0.977 44033.341
64 126 0.045 471.909 0.984 44036.573
64 127 0.057 475.786 0.978 44039.796
64 128 0.115 502.083 0.960 44043.126
64 129 0.092 450.687 0.970 44046.323
64 130 0.066 435.946 0.975 44049.484
64 131 0.092 430.640 0.969 44052.662
64 132 0.066 451.240 0.976 44055.902
64 133 0.042 459.457 0.986 44059.053
64 134 0.051 456.881 0.982 44062.322
64 135 0.064 505.890 0.977 44065.582
64 136 0.085 467.934 0.973 44069.168
64 137 0.193 480.648 0.951 44073.897
64 138 0.062 523.679 0.979 44078.615
64 139 0.118 480.690 0.959 44083.448
64 140 0.097 507.927 0.965 44088.281
64 141 0.086 478.514 0.968 44093.125
64 142 0.096 491.226 0.968 44097.968
64 143 0.065 460.462 0.979 44102.847
64 144 0.054 449.210 0.982 44107.559
64 145 0.069 457.005 0.978 44112.256
64 146 0.113 466.415 0.966 44115.806
64 147 0.189 490.894 0.944 44120.438
64 148 0.102 436.835 0.967 44125.101
64 149 0.091 496.318 0.969 44129.758
64 150 0.091 484.905 0.973 44134.358
64 151 0.057 505.711 0.982 44138.959
64 152 0.078 474.932 0.976 44143.626
64 153 0.107 477.850 0.966 44148.217
64 154 0.095 451.147 0.970 44151.808
64 155 0.109 451.823 0.969 44156.582
64 156 0.157 441.958 0.956 44161.342
64 157 0.187 487.318 0.948 44166.441
64 158 0.164 494.273 0.941 44171.251
64 159 0.215 441.008 0.941 44176.482
64 160 0.077 481.777 0.976 44181.351
64 161 0.186 468.904 0.950 44186.069
64 162 0.072 485.088 0.976 44189.610
64 163 0.077 467.120 0.974 44194.264
64 164 0.059 484.623 0.981 44198.937
64 165 0.201 438.820 0.950 44203.569
64 166 0.098 450.942 0.970 44207.207
64 167 0.195 471.679 0.953 44211.912
64 168 0.116 455.265 0.965 44215.562
64 169 0.047 456.765 0.985 44219.159
64 170 0.065 477.151 0.979 44222.778
64 171 0.054 491.217 0.982 44226.330
64 172 0.107 450.425 0.967 44230.954
64 173 0.140 485.299 0.959 44235.600
65 0 0.066 467.277 0.978 44414.157
65 1 0.054 460.049 0.981 44417.442
65 2 0.074 481.673 0.972 44420.743
65 3 0.072 495.606 0.973 44424.187
65 4 0.075 504.979 0.977 44427.698
65 5 0.062 478.818 0.979 44431.063
65 6 0.057 498.269 0.979 44434.497
65 7 0.058 474.286 0.982 44437.960
65 8 0.077 480.467 0.974 44441.385
65 9 0.053 488.579 0.982 44444.788
65 10 0.057 454.665 0.980 44448.138
65 11 0.051 480.213 0.980 44451.532
65 12 0.060 455.099 0.977 44454.859
65 13 0.055 472.425 0.980 44458.281
65 14 0.053 469.011 0.981 44461.596
65 15 0.052 477.313 0.982 44464.902
65 16 0.056 461.415 0.980 44468.232
65 17 0.056 475.558 0.981 44471.544
65 18 0.057 480.779 0.981 44474.835
65 19 0.047 463.006 0.984 44478.209
65 20 0.053 465.797 0.981 44481.562
65 21 0.054 475.008 0.981 44484.909
65 22 0.053 482.526 0.983 44488.328
65 23 0.049 459.786 0.982 44491.640
65 24 0.048 469.771 0.982 44494.969
65 25 0.050 453.440 0.981 44498.342
65 26 0.044 455.848 0.984 44501.733
65 27 0.046 480.232 0.984 44504.999
65 28 0.059 486.782 0.979 44508.327
65 29 0.052 499.802 0.982 44511.632
65 30 0.052 487.594 0.983 44515.086
65 31 0.053 460.251 0.983 44518.421
65 32 0.049 448.923 0.986 44521.845
65 33 0.055 472.840 0.980 44525.225
65 34 0.061 477.544 0.978 44528.591
65 35 0.066 459.884 0.977 44531.974
65 36 0.063 469.529 0.979 44535.306
65 37 0.060 483.671 0.979 44538.608
65 38 0.048 475.601 0.987 44541.954
65 39 0.044 458.736 0.985 44545.269
65 40 0.051 453.822 0.985 44548.594
65 41 0.050 460.720 0.985 44551.939
65 42 0.054 450.574 0.985 44555.232
65 43 0.051 490.261 0.984 44558.577
65 44 0.045 463.708 0.987 44561.881
65 45 0.042 498.194 0.988 44565.228
65 46 0.049 471.303 0.985 44568.516
65 47 0.049 495.894 0.984 44571.809
65 48 0.052 466.489 0.983 44575.114
65 49 0.069 492.000 0.976 44578.446
65 50 0.048 457.109 0.984 44581.793
65 51 0.050 486.884 0.983 44585.099
65 52 0.222 454.273 0.951 44588.462
65 53 0.063 430.158 0.979 44592.119
65 54 0.043 491.920 0.988 44595.974
65 55 0.042 460.237 0.986 44599.317
65 56 0.044 461.334 0.986 44602.634
65 57 0.043 453.654 0.988 44605.968
65 58 0.049 486.535 0.982 44609.398
65 59 0.052 491.560 0.983 44612.857
65 60 0.049 484.314 0.985 44616.310
65 61 0.046 487.751 0.986 44619.717
65 62 0.048 484.394 0.987 44623.104
65 63 0.062 469.817 0.980 44626.584
65 64 0.057 476.373 0.980 44630.166
65 65 0.049 459.865 0.985 44633.611
65 66 0.056 490.582 0.981 44636.968
65 67 0.050 498.336 0.984 44640.392
65 68 0.062 477.668 0.978 44643.734
65 69 0.047 441.408 0.985 44647.080
65 70 0.052 477.344 0.982 44650.433
65 71 0.058 489.144 0.980 44653.852
65 72 0.095 458.308 0.969 44657.212
65 73 0.134 464.536 0.959 44660.701
65 74 0.066 486.291 0.978 44664.089
65 75 0.085 457.062 0.972 44667.619
65 76 0.100 474.410 0.969 44671.063
65 77 0.085 484.716 0.972 44674.566
65 78 0.057 486.579 0.983 44677.948
65 79 0.063 493.956 0.979 44681.251
65 80 0.065 480.159 0.979 44684.690
65 81 0.093 465.375 0.969 44688.118
65 82 0.106 470.822 0.965 44691.534
65 83 0.083 495.648 0.974 44694.982
65 84 0.067 474.772 0.976 44698.438
65 85 0.067 455.594 0.976 44701.963
65 86 0.079 487.506 0.974 44705.362
65 87 0.054 480.236 0.982 44708.637
65 88 0.112 466.555 0.955 44711.951
65 89 0.062 467.069 0.980 44715.220
65 90 0.059 465.944 0.981 44718.420
65 91 0.111 450.766 0.967 44721.569
65 92 0.112 496.379 0.966 44724.723
65 93 0.086 480.230 0.972 44727.922
65 94 0.076 460.912 0.974 44731.186
65 95 0.097 483.958 0.964 44734.542
65 96 0.076 479.290 0.975 44737.760
65 97 0.067 460.110 0.977 44740.921
65 98 0.061 470.544 0.979 44744.133
65 99 0.069 495.515 0.977 44747.392
65 100 0.069 478.580 0.976 44750.688
65 101 0.071 485.261 0.975 44754.103
65 102 0.088 473.666 0.970 44757.462
65 103 0.081 438.911 0.971 44760.763
65 104 0.072 465.188 0.976 44764.108
65 105 0.064 460.904 0.976 44767.347
65 106 0.061 484.094 0.977 44770.589
65 107 0.064 503.821 0.978 44773.824
65 108 0.063 517.805 0.978 44777.085
65 109 0.061 495.187 0.977 44780.283
65 110 0.061 495.447 0.978 44783.510
65 111 0.063 456.222 0.977 44786.732
65 112 0.094 486.004 0.968 44789.993
65 113 0.059 452.283 0.978 44793.222
65 114 0.056 492.093 0.977 44796.469
65 115 0.066 489.155 0.976 44799.722
65 116 0.070 507.043 0.974 44802.965
65 117 0.145 483.326 0.957 44806.188
65 118 0.069 466.734 0.975 44809.456
65 119 0.057 502.912 0.980 44812.724
65 120 0.061 497.231 0.979 44815.936
65 121 0.083 495.789 0.971 44819.197
65 122 0.070 493.341 0.971 44822.442
65 123 0.057 456.009 0.978 44825.731
65 124 0.055 475.580 0.984 44829.030
65 125 0.055 484.011 0.979 44832.277
65 126 0.046 449.361 0.984 44835.499
65 127 0.061 480.625 0.978 44838.735
65 128 0.120 479.780 0.961 44842.064
65 129 0.084 458.837 0.972 44845.244
65 130 0.066 460.842 0.975 44848.382
65 131 0.076 466.031 0.974 44851.573
65 132 0.073 451.907 0.972 44854.807
65 133 0.050 436.652 0.983 44857.958
65 134 0.048 489.836 0.984 44861.188
65 135 0.066 491.167 0.974 44864.426
65 136 0.070 491.707 0.980 44868.015
65 137 0.194 493.565 0.951 44872.698
65 138 0.062 487.723 0.979 44877.398
65 139 0.108 464.135 0.963 44882.177
65 140 0.114 495.198 0.963 44886.966
65 141 0.093 479.708 0.970 44891.778
65 142 0.121 490.683 0.963 44896.592
65 143 0.066 464.348 0.979 44901.421
65 144 0.055 460.031 0.983 44906.084
65 145 0.065 489.802 0.979 44910.759
65 146 0.112 476.705 0.967 44914.297
65 147 0.185 483.793 0.947 44918.865
65 148 0.104 470.481 0.967 44923.481
65 149 0.088 472.896 0.972 44928.108
65 150 0.085 459.964 0.974 44932.657
65 151 0.058 482.943 0.981 44937.195
65 152 0.075 492.656 0.976 44941.810
65 153 0.110 526.496 0.964 44946.338
65 154 0.100 492.321 0.970 44949.907
65 155 0.109 459.463 0.970 44954.601
65 156 0.160 453.588 0.955 44959.302
65 157 0.181 466.028 0.950 44964.327
65 158 0.154 490.710 0.946 44969.095
65 159 0.215 500.995 0.941 44974.247
65 160 0.087 483.858 0.969 44979.057
65 161 0.188 464.630 0.950 44983.728
65 162 0.080 466.311 0.972 44987.260
65 163 0.078 457.521 0.974 44991.851
65 164 0.058 486.817 0.982 44996.449
65 165 0.199 465.994 0.948 45001.018
65 166 0.099 486.009 0.970 45004.749
65 167 0.191 465.213 0.956 45009.591
65 168 0.115 475.465 0.965 45013.329
65 169 0.046 490.697 0.985 45016.987
65 170 0.064 508.975 0.979 45020.634
65 171 0.061 485.641 0.982 45024.346
65 172 0.098 483.353 0.970 45029.102
65 173 0.137 480.627 0.961 45033.785
66 0 0.071 460.656 0.976 45212.973
66 1 0.051 471.667 0.981 45216.289
66 2 0.070 477.569 0.976 45219.622
66 3 0.085 487.084 0.970 45223.099
66 4 0.067 474.453 0.979 45226.623
66 5 0.067 489.333 0.976 45230.007
66 6 0.057 475.971 0.980 45233.457
66 7 0.060 489.432 0.981 45236.922
66 8 0.070 512.166 0.974 45240.380
66 9 0.056 484.792 0.980 45243.789
66 10 0.074 468.638 0.973 45247.199
66 11 0.054 477.515 0.980 45250.594
66 12 0.061 466.687 0.977 45253.953
66 13 0.066 473.245 0.976 45257.394
66 14 0.051 473.043 0.982 45260.736
66 15 0.054 468.385 0.981 45264.082
66 16 0.055 477.730 0.980 45267.452
66 17 0.061 508.763 0.978 45270.796
66 18 0.063 477.030 0.979 45274.124
66 19 0.042 460.635 0.985 45277.525
66 20 0.048 443.190 0.983 45280.898
66 21 0.050 502.232 0.982 45284.258
66 22 0.055 480.483 0.982 45287.679
66 23 0.049 445.607 0.982 45291.013
66 24 0.048 483.873 0.983 45294.377
66 25 0.049 481.125 0.984 45297.753
66 26 0.045 473.101 0.984 45301.164
66 27 0.038 461.551 0.988 45304.457
66 28 0.056 477.156 0.980 45307.789
66 29 0.048 470.241 0.984 45311.135
66 30 0.052 513.063 0.984 45314.594
66 31 0.055 492.302 0.982 45317.974
66 32 0.051 483.101 0.983 45321.429
66 33 0.055 466.472 0.980 45324.838
66 34 0.057 481.978 0.979 45328.227
66 35 0.054 471.372 0.981 45331.642
66 36 0.068 459.498 0.978 45335.000
66 37 0.056 481.405 0.980 45338.340
66 38 0.054 482.145 0.985 45341.714
66 39 0.049 460.728 0.985 45345.052
66 40 0.046 470.802 0.985 45348.408
66 41 0.048 469.795 0.985 45351.830
66 42 0.047 474.481 0.985 45355.160
66 43 0.042 462.516 0.987 45358.512
66 44 0.046 451.630 0.986 45361.859
66 45 0.048 462.929 0.985 45365.232
66 46 0.047 462.992 0.984 45368.546
66 47 0.046 460.833 0.985 45371.863
66 48 0.049 452.815 0.985 45375.189
66 49 0.060 478.747 0.980 45378.541
66 50 0.054 463.843 0.981 45381.886
66 51 0.046 491.593 0.985 45385.228
66 52 0.198 452.316 0.949 45388.574
66 53 0.057 470.204 0.981 45391.937
66 54 0.044 484.392 0.987 45395.291
66 55 0.046 469.020 0.984 45398.695
66 56 0.047 488.476 0.984 45402.046
66 57 0.047 456.066 0.986 45405.362
66 58 0.046 467.258 0.984 45408.714
66 59 0.052 477.327 0.984 45412.101
66 60 0.047 480.552 0.984 45415.485
66 61 0.053 470.549 0.983 45418.816
66 62 0.050 475.663 0.985 45422.248
66 63 0.060 484.118 0.981 45425.711
66 64 0.055 480.595 0.980 45429.187
66 65 0.049 459.552 0.984 45432.724
66 66 0.050 454.973 0.984 45436.105
66 67 0.049 448.431 0.985 45439.491
66 68 0.048 484.553 0.984 45442.795
66 69 0.048 468.826 0.983 45446.157
66 70 0.054 497.026 0.981 45449.512
66 71 0.045 474.521 0.985 45452.952
66 72 0.096 468.358 0.969 45456.327
66 73 0.137 460.503 0.958 45459.910
66 74 0.065 500.661 0.979 45463.435
66 75 0.082 461.840 0.974 45466.980
66 76 0.086 461.680 0.970 45470.428
66 77 0.075 460.527 0.975 45473.861
66 78 0.056 511.484 0.981 45477.348
66 79 0.065 509.600 0.977 45480.748
66 80 0.066 493.295 0.976 45484.121
66 81 0.089 487.395 0.970 45487.527
66 82 0.113 468.530 0.965 45490.903
66 83 0.085 497.747 0.973 45494.263
66 84 0.060 462.061 0.978 45497.635
66 85 0.068 461.280 0.976 45501.150
66 86 0.078 496.068 0.974 45504.525
66 87 0.052 445.086 0.982 45507.838
66 88 0.119 481.008 0.953 45511.191
66 89 0.060 497.328 0.979 45514.508
66 90 0.061 460.353 0.981 45517.792
66 91 0.106 487.324 0.968 45521.069
66 92 0.111 500.511 0.966 45524.338
66 93 0.079 472.223 0.974 45527.666
66 94 0.082 490.360 0.970 45531.037
66 95 0.082 458.799 0.971 45534.532
66 96 0.067 462.686 0.977 45537.898
66 97 0.076 488.321 0.974 45541.220
66 98 0.061 454.406 0.978 45544.524
66 99 0.065 460.390 0.979 45547.908
66 100 0.070 505.446 0.977 45551.345
66 101 0.075 479.543 0.975 45554.906
66 102 0.084 496.606 0.972 45558.391
66 103 0.079 466.957 0.975 45561.822
66 104 0.082 473.515 0.973 45565.277
66 105 0.064 475.230 0.975 45568.628
66 106 0.058 475.571 0.979 45571.970
66 107 0.057 487.757 0.979 45575.307
66 108 0.058 466.428 0.980 45578.654
66 109 0.055 480.683 0.982 45581.946
66 110 0.061 498.862 0.977 45585.275
66 111 0.065 419.599 0.976 45588.594
66 112 0.081 500.508 0.974 45591.943
66 113 0.064 446.793 0.975 45595.303
66 114 0.060 485.628 0.977 45598.646
66 115 0.064 501.874 0.977 45602.026
66 116 0.077 491.902 0.972 45605.368
66 117 0.137 496.590 0.957 45608.731
66 118 0.068 474.180 0.976 45612.123
66 119 0.058 473.389 0.979 45615.493
66 120 0.059 506.553 0.977 45618.816
66 121 0.082 485.399 0.971 45622.183
66 122 0.061 475.431 0.976 45625.538
66 123 0.056 468.897 0.977 45628.935
66 124 0.066 452.964 0.978 45632.331
66 125 0.057 473.479 0.979 45635.702
66 126 0.045 475.850 0.984 45639.054
66 127 0.058 466.962 0.978 45642.375
66 128 0.109 484.181 0.963 45645.800
66 129 0.088 453.500 0.969 45649.091
66 130 0.058 424.631 0.978 45652.342
66 131 0.063 430.330 0.979 45655.632
66 132 0.073 427.666 0.973 45658.976
66 133 0.041 462.667 0.986 45662.236
66 134 0.051 460.127 0.982 45665.577
66 135 0.060 473.733 0.978 45668.920
66 136 0.072 470.460 0.978 45672.634
66 137 0.198 465.105 0.952 45677.442
66 138 0.084 487.739 0.972 45682.261
66 139 0.101 499.750 0.962 45687.195
66 140 0.074 487.017 0.971 45692.126
66 141 0.092 496.412 0.966 45697.076
66 142 0.106 493.574 0.962 45702.048
66 143 0.075 455.747 0.975 45706.992
66 144 0.054 461.796 0.983 45711.802
66 145 0.070 471.203 0.976 45716.614
66 146 0.111 475.185 0.966 45720.280
66 147 0.194 495.574 0.944 45725.011
66 148 0.092 465.683 0.971 45729.779
66 149 0.100 457.223 0.967 45734.541
66 150 0.088 488.045 0.974 45739.231
66 151 0.052 445.309 0.984 45743.932
66 152 0.063 479.890 0.980 45748.760
66 153 0.101 521.589 0.966 45753.579
66 154 0.105 468.581 0.968 45757.354
66 155 0.105 464.097 0.970 45762.386
66 156 0.165 475.235 0.955 45767.385
66 157 0.185 440.050 0.949 45772.604
66 158 0.151 461.540 0.947 45777.487
66 159 0.201 472.365 0.939 45782.782
66 160 0.072 477.314 0.976 45787.749
66 161 0.188 466.761 0.950 45792.659
66 162 0.074 476.725 0.976 45796.366
66 163 0.074 469.885 0.975 45801.180
66 164 0.056 454.147 0.982 45805.894
66 165 0.200 462.039 0.948 45810.548
66 166 0.102 456.436 0.971 45814.244
66 167 0.184 465.935 0.957 45818.974
66 168 0.117 454.049 0.965 45822.658
66 169 0.045 473.624 0.985 45826.276
66 170 0.063 479.994 0.980 45829.909
66 171 0.056 489.121 0.982 45833.504
66 172 0.100 450.555 0.969 45838.133
66 173 0.139 474.401 0.959 45842.736
67 0 0.066 433.431 0.979 46017.287
67 1 0.058 454.122 0.980 46020.505
67 2 0.075 462.138 0.973 46023.756
67 3 0.075 474.915 0.974 46027.141
67 4 0.075 491.139 0.976 46030.565
67 5 0.072 485.865 0.972 46033.884
67 6 0.057 485.273 0.979 46037.266
67 7 0.056 486.454 0.983 46040.681
67 8 0.073 489.782 0.976 46044.062
67 9 0.049 494.050 0.983 46047.388
67 10 0.061 464.836 0.979 46050.690
67 11 0.053 468.791 0.981 46054.029
67 12 0.054 461.442 0.981 46057.298
67 13 0.049 480.969 0.983 46060.649
67 14 0.054 456.833 0.979 46063.913
67 15 0.053 474.205 0.983 46067.186
67 16 0.057 483.714 0.977 46070.455
67 17 0.055 462.866 0.981 46073.711
67 18 0.051 479.051 0.983 46076.961
67 19 0.050 467.246 0.982 46080.290
67 20 0.046 468.943 0.983 46083.628
67 21 0.049 458.796 0.982 46087.631
67 22 0.050 456.618 0.984 46090.915
67 23 0.049 478.409 0.982 46094.119
67 24 0.044 464.571 0.984 46097.349
67 25 0.050 512.902 0.983 46100.630
67 26 0.049 432.642 0.983 46103.945
67 27 0.043 473.900 0.986 46107.153
67 28 0.054 467.197 0.981 46110.395
67 29 0.045 507.355 0.984 46113.624
67 30 0.049 464.975 0.984 46116.977
67 31 0.046 476.620 0.985 46120.237
67 32 0.053 457.852 0.984 46123.586
67 33 0.053 464.235 0.983 46126.898
67 34 0.051 466.190 0.984 46130.183
67 35 0.054 472.330 0.982 46133.474
67 36 0.052 462.411 0.983 46136.724
67 37 0.052 451.367 0.984 46139.940
67 38 0.046 469.833 0.986 46143.211
67 39 0.044 478.525 0.986 46146.428
67 40 0.047 487.340 0.984 46149.667
67 41 0.046 476.166 0.987 46152.976
67 42 0.050 457.639 0.986 46156.200
67 43 0.045 456.643 0.986 46159.462
67 44 0.045 472.512 0.986 46162.694
67 45 0.046 455.728 0.986 46165.960
67 46 0.046 474.705 0.985 46169.169
67 47 0.046 466.803 0.986 46172.378
67 48 0.050 467.448 0.984 46175.598
67 49 0.072 474.369 0.978 46178.841
67 50 0.050 467.999 0.984 46182.076
67 51 0.047 477.488 0.985 46185.305
67 52 0.217 479.980 0.949 46188.555
67 53 0.059 470.259 0.981 46191.816
67 54 0.045 464.331 0.987 46195.073
67 55 0.045 453.101 0.986 46198.387
67 56 0.046 456.954 0.985 46201.636
67 57 0.047 459.248 0.984 46204.871
67 58 0.046 479.455 0.984 46208.139
67 59 0.048 463.325 0.986 46211.413
67 60 0.050 463.330 0.984 46214.698
67 61 0.049 478.351 0.985 46217.938
67 62 0.048 463.852 0.986 46221.209
67 63 0.056 441.798 0.983 46224.514
67 64 0.057 453.432 0.980 46227.881
67 65 0.051 472.384 0.984 46231.238
67 66 0.054 469.534 0.982 46234.481
67 67 0.053 468.071 0.983 46237.770
67 68 0.047 486.812 0.985 46241.011
67 69 0.053 498.391 0.982 46244.239
67 70 0.059 483.853 0.980 46247.448
67 71 0.049 482.357 0.985 46250.748
67 72 0.100 461.410 0.969 46253.970
67 73 0.124 461.315 0.959 46257.300
67 74 0.058 473.848 0.980 46260.566
67 75 0.087 474.460 0.971 46263.877
67 76 0.089 463.688 0.969 46267.159
67 77 0.081 482.162 0.972 46270.402
67 78 0.058 470.702 0.979 46273.661
67 79 0.069 515.306 0.976 46276.870
67 80 0.064 476.216 0.979 46280.126
67 81 0.093 483.448 0.970 46283.401
67 82 0.116 481.075 0.964 46286.645
67 83 0.082 494.860 0.973 46289.883
67 84 0.064 437.957 0.978 46293.118
67 85 0.066 448.856 0.977 46296.481
67 86 0.069 498.618 0.977 46299.723
67 87 0.049 460.704 0.983 46302.883
67 88 0.109 480.271 0.956 46306.090
67 89 0.064 481.158 0.978 46309.250
67 90 0.059 479.952 0.980 46312.408
67 91 0.114 471.726 0.964 46315.546
67 92 0.116 471.247 0.966 46318.677
67 93 0.076 499.382 0.977 46321.856
67 94 0.076 493.815 0.975 46325.087
